elapsed_time_s,speed_mps
76.873,3.8671
76.873,3.8635
76.873,3.8600
76.874,3.8563
76.879,3.8527
76.924,3.8490
76.925,3.8454
76.925,3.8417
76.925,3.8379
76.925,3.8342
76.925,3.8304
76.925,3.8266
76.925,3.8228
76.925,3.8190
76.929,3.8151
76.976,3.8113
76.977,3.8074
76.977,3.8035
76.977,3.7997
76.977,3.7957
76.977,3.7919
76.977,3.7879
76.977,3.7841
76.977,3.7801
76.980,3.7762
76.984,3.7723
77.032,3.7684
77.032,3.7645
77.032,3.7606
77.032,3.7567
77.032,3.7528
77.032,3.7489
77.032,3.7451
77.032,3.7412
77.032,3.7374
77.034,3.7336
77.039,3.7298
77.081,3.7260
77.081,3.7223
77.081,3.7185
77.081,3.7148
77.081,3.7111
77.081,3.7075
77.081,3.7038
77.081,3.7003
77.085,3.6967
77.089,3.6931
77.132,3.6896
77.133,3.6862
77.133,3.6827
77.133,3.6793
77.133,3.6758
77.133,3.6725
77.133,3.6691
77.133,3.6659
77.135,3.6626
77.140,3.6593
77.180,3.6561
77.181,3.6530
77.181,3.6499
77.181,3.6468
77.181,3.6437
77.181,3.6406
77.181,3.6376
77.181,3.6346
77.184,3.6316
77.189,3.6288
77.232,3.6258
77.232,3.6230
77.232,3.6201
77.233,3.6174
77.233,3.6145
77.233,3.6118
77.233,3.6091
77.233,3.6064
77.235,3.6037
77.239,3.6010
77.284,3.5983
77.285,3.5958
77.285,3.5931
77.285,3.5906
77.285,3.5880
77.285,3.5855
77.285,3.5829
77.285,3.5804
77.285,3.5779
77.289,3.5755
77.332,3.5730
77.332,3.5705
77.332,3.5681
77.332,3.5657
77.332,3.5632
77.332,3.5608
77.332,3.5584
77.332,3.5560
77.334,3.5536
77.339,3.5513
77.381,3.5488
77.381,3.5465
77.381,3.5441
77.381,3.5418
77.381,3.5394
77.381,3.5371
77.381,3.5347
77.381,3.5324
77.385,3.5300
77.389,3.5277
77.432,3.5253
77.433,3.5230
77.433,3.5206
77.433,3.5183
77.433,3.5159
77.433,3.5136
77.433,3.5112
77.433,3.5089
77.434,3.5065
77.439,3.5042
77.480,3.5018
77.480,3.4994
77.480,3.4970
77.480,3.4946
77.480,3.4922
77.480,3.4898
77.480,3.4873
77.481,3.4850
77.484,3.4825
77.489,3.4801
77.536,3.4776
77.537,3.4752
77.537,3.4726
77.537,3.4702
77.537,3.4677
77.537,3.4652
77.537,3.4626
77.537,3.4601
77.537,3.4575
77.539,3.4550
77.545,3.4524
77.588,3.4498
77.588,3.4471
77.588,3.4445
77.588,3.4419
77.588,3.4392
77.588,3.4365
77.588,3.4338
77.588,3.4311
77.589,3.4284
77.594,3.4256
77.636,3.4228
77.637,3.4201
77.637,3.4173
77.637,3.4144
77.637,3.4116
77.637,3.4087
77.637,3.4058
77.637,3.4029
77.640,3.4000
77.644,3.3970
77.689,3.3941
77.689,3.3911
77.689,3.3881
77.689,3.3851
77.689,3.3820
77.689,3.3789
77.689,3.3759
77.689,3.3727
77.689,3.3696
77.694,3.3665
77.740,3.3633
77.740,3.3601
77.740,3.3569
77.741,3.3537
77.741,3.3504
77.741,3.3471
77.741,3.3438
77.741,3.3405
77.741,3.3372
77.744,3.3338
77.749,3.3304
77.796,3.3270
77.796,3.3236
77.796,3.3201
77.796,3.3166
77.796,3.3131
77.796,3.3096
77.796,3.3060
77.796,3.3025
77.797,3.2989
77.799,3.2953
77.804,3.2916
77.852,3.2879
77.853,3.2842
77.853,3.2806
77.853,3.2769
77.853,3.2732
77.853,3.2695
77.853,3.2658
77.853,3.2620
77.853,3.2583
77.854,3.2546
77.859,3.2509
77.900,3.2471
77.900,3.2434
77.900,3.2397
77.900,3.2360
77.900,3.2322
77.900,3.2286
77.900,3.2249
77.900,3.2212
77.905,3.2175
77.909,3.2139
77.952,3.2102
77.953,3.2066
77.953,3.2030
77.953,3.1995
77.953,3.1959
77.953,3.1923
77.953,3.1887
77.953,3.1853
77.954,3.1818
77.959,3.1783
78.000,3.1749
78.000,3.1715
78.000,3.1681
78.000,3.1648
78.000,3.1615
78.000,3.1582
78.000,3.1549
78.000,3.1517
78.004,3.1485
78.009,3.1454
78.057,3.1423
78.057,3.1392
78.057,3.1362
78.057,3.1332
78.057,3.1303
78.057,3.1274
78.057,3.1245
78.057,3.1218
78.057,3.1190
78.059,3.1163
78.064,3.1137
78.108,3.1111
78.109,3.1085
78.109,3.1061
78.109,3.1037
78.109,3.1013
78.109,3.0990
78.109,3.0968
78.109,3.0946
78.109,3.0926
78.114,3.0905
78.157,3.0886
78.157,3.0866
78.157,3.0849
78.157,3.0831
78.157,3.0814
78.157,3.0798
78.157,3.0783
78.157,3.0769
78.159,3.0755
78.164,3.0742
78.208,3.0731
78.208,3.0719
78.208,3.0709
78.208,3.0699
78.208,3.0691
78.208,3.0683
78.208,3.0677
78.208,3.0671
78.209,3.0667
78.214,3.0662
78.260,3.0660
78.261,3.0658
78.261,3.0657
78.261,3.0657
78.261,3.0658
78.261,3.0660
78.261,3.0663
78.261,3.0667
78.261,3.0673
78.265,3.0679
78.269,3.0686
78.312,3.0695
78.313,3.0705
78.313,3.0715
78.313,3.0727
78.313,3.0739
78.313,3.0754
78.313,3.0769
78.313,3.0785
78.314,3.0802
78.319,3.0821
78.361,3.0840
78.361,3.0862
78.361,3.0883
78.361,3.0907
78.361,3.0931
78.361,3.0957
78.361,3.0983
78.361,3.1011
78.364,3.1040
78.369,3.1070
78.412,3.1101
78.412,3.1134
78.412,3.1167
78.412,3.1202
78.412,3.1238
78.412,3.1275
78.412,3.1313
78.412,3.1353
78.414,3.1393
78.419,3.1435
78.461,3.1477
78.461,3.1522
78.461,3.1566
78.461,3.1613
78.461,3.1660
78.461,3.1709
78.461,3.1758
78.461,3.1809
78.464,3.1860
78.469,3.1913
78.512,3.1966
78.513,3.2021
78.513,3.2076
78.513,3.2134
78.513,3.2191
78.513,3.2250
78.513,3.2309
78.513,3.2369
78.514,3.2429
78.520,3.2492
78.561,3.2553
78.561,3.2615
78.561,3.2678
78.561,3.2743
78.561,3.2806
78.561,3.2871
78.561,3.2935
78.561,3.3002
78.564,3.3067
78.569,3.3134
78.612,3.3199
78.613,3.3267
78.613,3.3333
78.613,3.3401
78.613,3.3468
78.613,3.3536
78.613,3.3603
78.613,3.3672
78.614,3.3739
78.620,3.3807
78.664,3.3875
78.665,3.3944
78.665,3.4011
78.665,3.4080
78.665,3.4147
78.665,3.4216
78.665,3.4283
78.665,3.4351
78.665,3.4418
78.669,3.4486
78.713,3.4553
78.713,3.4620
78.713,3.4687
78.713,3.4754
78.713,3.4820
78.713,3.4886
78.713,3.4951
78.713,3.5017
78.714,3.5082
78.719,3.5148
78.761,3.5212
78.761,3.5276
78.761,3.5340
78.761,3.5404
78.761,3.5467
78.761,3.5529
78.761,3.5591
78.761,3.5654
78.764,3.5714
78.769,3.5776
78.812,3.5836
78.813,3.5896
78.813,3.5955
78.813,3.6015
78.813,3.6073
78.813,3.6132
78.813,3.6189
78.813,3.6246
78.815,3.6302
78.819,3.6359
78.864,3.6414
78.864,3.6470
78.864,3.6524
78.864,3.6578
78.864,3.6631
78.864,3.6685
78.864,3.6737
78.864,3.6789
78.864,3.6840
78.869,3.6891
78.912,3.6940
78.913,3.6990
78.913,3.7039
78.913,3.7088
78.913,3.7135
78.913,3.7183
78.913,3.7229
78.913,3.7276
78.914,3.7321
78.919,3.7366
78.960,3.7411
78.961,3.7455
78.961,3.7498
78.961,3.7541
78.961,3.7583
78.961,3.7625
78.961,3.7665
78.961,3.7706
78.964,3.7746
78.969,3.7786
79.012,3.7825
79.012,3.7864
79.012,3.7901
79.012,3.7939
79.012,3.7976
79.013,3.8012
79.013,3.8048
79.013,3.8083
79.014,3.8118
79.019,3.8153
79.060,3.8186
79.061,3.8220
79.061,3.8252
79.061,3.8285
79.061,3.8316
79.061,3.8349
79.061,3.8379
79.061,3.8410
79.065,3.8440
79.069,3.8470
79.112,3.8499
79.112,3.8528
79.112,3.8556
79.112,3.8584
79.112,3.8612
79.112,3.8639
79.112,3.8666
79.112,3.8693
79.114,3.8718
79.119,3.8744
79.160,3.8769
79.160,3.8795
79.160,3.8819
79.161,3.8844
79.161,3.8867
79.161,3.8891
79.161,3.8914
79.161,3.8937
79.164,3.8960
79.169,3.8982
79.212,3.9004
79.213,3.9026
79.213,3.9047
79.213,3.9068
79.213,3.9089
79.213,3.9110
79.213,3.9129
79.213,3.9150
79.214,3.9169
79.219,3.9189
79.261,3.9208
79.261,3.9227
79.261,3.9246
79.261,3.9264
79.261,3.9282
79.261,3.9301
79.261,3.9318
79.261,3.9336
79.264,3.9353
79.269,3.9370
79.312,3.9387
79.313,3.9404
79.313,3.9420
79.313,3.9437
79.313,3.9452
79.313,3.9469
79.313,3.9484
79.313,3.9499
79.314,3.9514
79.319,3.9529
79.361,3.9544
79.361,3.9558
79.361,3.9572
79.361,3.9587
79.361,3.9600
79.361,3.9614
79.361,3.9627
79.361,3.9641
79.365,3.9654
79.369,3.9667
79.417,3.9679
79.417,3.9692
79.417,3.9704
79.417,3.9716
79.417,3.9728
79.417,3.9740
79.417,3.9751
79.417,3.9763
79.417,3.9773
79.419,3.9784
79.424,3.9795
79.468,3.9806
79.469,3.9815
79.469,3.9826
79.469,3.9835
79.469,3.9845
79.469,3.9854
79.469,3.9864
79.469,3.9873
79.469,3.9882
79.474,3.9890
79.517,3.9899
79.517,3.9906
79.517,3.9915
79.517,3.9922
79.517,3.9930
79.517,3.9936
79.517,3.9944
79.517,3.9950
79.519,3.9957
79.524,3.9963
79.572,3.9970
79.572,3.9975
79.572,3.9981
79.572,3.9986
79.572,3.9992
79.572,3.9996
79.573,4.0002
79.573,4.0006
79.573,4.0010
79.574,4.0014
79.579,4.0018
79.625,4.0022
79.625,4.0026
79.625,4.0028
79.625,4.0032
79.625,4.0034
79.625,4.0037
79.625,4.0039
79.625,4.0041
79.625,4.0043
79.629,4.0044
79.676,4.0046
79.676,4.0047
79.677,4.0048
79.677,4.0049
79.677,4.0049
79.677,4.0049
79.677,4.0049
79.677,4.0049
79.677,4.0048
79.679,4.0048
79.684,4.0047
79.733,4.0046
79.733,4.0044
79.733,4.0043
79.733,4.0041
79.733,4.0039
79.733,4.0036
79.733,4.0034
79.733,4.0031
79.733,4.0028
79.735,4.0024
79.740,4.0021
79.784,4.0017
79.784,4.0013
79.784,4.0009
79.784,4.0004
79.784,3.9999
79.784,3.9994
79.784,3.9989
79.784,3.9983
79.784,3.9977
79.789,3.9971
79.837,3.9965
79.837,3.9959
79.837,3.9951
79.837,3.9944
79.837,3.9937
79.837,3.9929
79.837,3.9921
79.837,3.9913
79.837,3.9905
79.839,3.9896
79.844,3.9887
79.888,3.9878
79.888,3.9868
79.888,3.9859
79.888,3.9849
79.888,3.9840
79.888,3.9830
79.888,3.9820
79.888,3.9810
79.889,3.9801
79.894,3.9791
79.936,3.9781
79.937,3.9771
79.937,3.9761
79.937,3.9751
79.937,3.9742
79.937,3.9732
79.937,3.9722
79.937,3.9712
79.939,3.9703
79.944,3.9693
79.988,3.9684
79.989,3.9675
79.989,3.9666
79.989,3.9657
79.989,3.9648
79.989,3.9639
79.989,3.9631
79.989,3.9622
79.990,3.9615
79.994,3.9606
80.036,3.9599
80.036,3.9591
80.036,3.9584
80.036,3.9577
80.036,3.9570
80.036,3.9563
80.036,3.9557
80.036,3.9550
80.039,3.9544
80.044,3.9538
80.088,3.9533
80.089,3.9528
80.089,3.9523
80.089,3.9518
80.089,3.9514
80.089,3.9510
80.089,3.9506
80.089,3.9502
80.090,3.9499
80.094,3.9496
80.136,3.9494
80.136,3.9491
80.137,3.9489
80.137,3.9487
80.137,3.9486
80.137,3.9484
80.137,3.9483
80.137,3.9482
80.140,3.9482
80.144,3.9481
80.189,3.9481
80.189,3.9481
80.189,3.9482
80.189,3.9482
80.189,3.9484
80.189,3.9485
80.189,3.9487
80.189,3.9488
80.189,3.9490
80.194,3.9492
80.237,3.9495
80.237,3.9498
80.237,3.9501
80.237,3.9504
80.237,3.9508
80.237,3.9512
80.237,3.9516
80.237,3.9520
80.240,3.9525
80.244,3.9529
80.289,3.9535
80.289,3.9540
80.289,3.9546
80.289,3.9551
80.289,3.9557
80.289,3.9563
80.289,3.9569
80.289,3.9575
80.290,3.9583
80.294,3.9589
80.341,3.9596
80.341,3.9603
80.341,3.9611
80.341,3.9618
80.341,3.9626
80.341,3.9633
80.341,3.9641
80.341,3.9649
80.341,3.9657
80.345,3.9665
80.349,3.9674
80.392,3.9682
80.393,3.9691
80.393,3.9699
80.393,3.9708
80.393,3.9716
80.393,3.9725
80.393,3.9734
80.393,3.9743
80.395,3.9751
80.399,3.9761
80.441,3.9769
80.441,3.9779
80.441,3.9787
80.441,3.9796
80.441,3.9805
80.441,3.9814
80.441,3.9823
80.441,3.9832
80.445,3.9840
80.449,3.9849
80.492,3.9857
80.492,3.9866
80.492,3.9874
80.492,3.9883
80.492,3.9891
80.492,3.9899
80.492,3.9907
80.492,3.9915
80.494,3.9922
80.499,3.9930
80.540,3.9936
80.541,3.9944
80.541,3.9950
80.541,3.9957
80.541,3.9963
80.541,3.9969
80.541,3.9974
80.541,3.9980
80.544,3.9985
80.550,3.9990
80.593,3.9995
80.593,3.9999
80.593,4.0002
80.593,4.0005
80.593,4.0007
80.593,4.0008
80.593,4.0008
80.593,4.0009
80.594,4.0007
80.599,4.0006
80.645,4.0003
80.645,4.0000
80.645,3.9996
80.645,3.9991
80.645,3.9985
80.645,3.9978
80.645,3.9970
80.645,3.9961
80.645,3.9951
80.649,3.9940
80.692,3.9927
80.693,3.9914
80.693,3.9900
80.693,3.9884
80.693,3.9867
80.693,3.9849
80.693,3.9830
80.693,3.9810
80.694,3.9788
80.699,3.9765
80.740,3.9741
80.740,3.9716
80.740,3.9689
80.740,3.9661
80.741,3.9631
80.741,3.9600
80.741,3.9568
80.741,3.9535
80.744,3.9499
80.749,3.9463
80.796,3.9425
80.796,3.9386
80.796,3.9345
80.796,3.9302
80.796,3.9259
80.796,3.9213
80.796,3.9167
80.796,3.9118
80.796,3.9068
80.799,3.9018
80.804,3.8965
80.849,3.8910
80.849,3.8855
80.849,3.8797
80.849,3.8738
80.849,3.8678
80.849,3.8616
80.849,3.8553
80.849,3.8487
80.849,3.8421
80.854,3.8353
80.900,3.8283
80.901,3.8212
80.901,3.8139
80.901,3.8065
80.901,3.7989
80.901,3.7912
80.901,3.7833
80.901,3.7753
80.901,3.7670
80.904,3.7587
80.909,3.7502
80.953,3.7416
80.953,3.7328
80.953,3.7239
80.953,3.7148
80.953,3.7056
80.953,3.6962
80.953,3.6867
80.953,3.6770
80.954,3.6673
80.959,3.6574
81.000,3.6473
81.001,3.6370
81.001,3.6267
81.001,3.6162
81.001,3.6056
81.001,3.5948
81.001,3.5840
81.001,3.5730
81.005,3.5618
81.009,3.5506
81.053,3.5392
81.053,3.5277
81.053,3.5161
81.053,3.5043
81.053,3.4925
81.053,3.4805
81.053,3.4685
81.053,3.4562
81.054,3.4440
81.059,3.4315
81.100,3.4190
81.101,3.4064
81.101,3.3937
81.101,3.3809
81.101,3.3681
81.101,3.3551
81.101,3.3420
81.101,3.3288
81.104,3.3155
81.109,3.3022
81.152,3.2889
81.152,3.2754
81.152,3.2618
81.152,3.2482
81.152,3.2346
81.152,3.2208
81.152,3.2070
81.152,3.1932
81.154,3.1792
81.159,3.1653
81.200,3.1512
81.200,3.1371
81.200,3.1230
81.200,3.1089
81.200,3.0947
81.200,3.0805
81.200,3.0662
81.200,3.0519
81.204,3.0377
81.209,3.0233
81.252,3.0091
81.252,2.9948
81.252,2.9806
81.252,2.9664
81.252,2.9522
81.252,2.9382
81.252,2.9242
81.252,2.9103
81.254,2.8964
81.259,2.8826
81.300,2.8690
81.300,2.8554
81.301,2.8419
81.301,2.8285
81.301,2.8153
81.301,2.8021
81.301,2.7891
81.301,2.7762
81.304,2.7634
81.309,2.7509
81.356,2.7385
81.356,2.7261
81.356,2.7139
81.356,2.7019
81.356,2.6900
81.356,2.6784
81.356,2.6668
81.356,2.6555
81.356,2.6443
81.359,2.6332
81.364,2.6224
81.413,2.6117
81.413,2.6012
81.413,2.5909
81.413,2.5808
81.413,2.5708
81.413,2.5610
81.413,2.5515
81.413,2.5420
81.413,2.5328
81.415,2.5237
81.419,2.5149
81.460,2.5062
81.461,2.4978
81.461,2.4894
81.461,2.4814
81.461,2.4734
81.461,2.4657
81.461,2.4581
81.461,2.4508
81.464,2.4435
81.469,2.4366
81.512,2.4297
81.512,2.4231
81.512,2.4166
81.512,2.4104
81.512,2.4042
81.512,2.3983
81.512,2.3925
81.512,2.3869
81.514,2.3814
81.519,2.3762
81.560,2.3710
81.560,2.3661
81.560,2.3612
81.560,2.3566
81.560,2.3521
81.560,2.3478
81.560,2.3435
81.560,2.3395
81.564,2.3356
81.569,2.3318
81.612,2.3282
81.612,2.3247
81.612,2.3213
81.613,2.3181
81.613,2.3150
81.613,2.3120
81.613,2.3091
81.613,2.3064
81.614,2.3038
81.619,2.3013
81.660,2.2989
81.660,2.2966
81.660,2.2944
81.660,2.2924
81.660,2.2904
81.660,2.2886
81.660,2.2868
81.660,2.2852
81.665,2.2837
81.669,2.2822
81.712,2.2809
81.713,2.2796
81.713,2.2784
81.713,2.2774
81.713,2.2764
81.713,2.2755
81.713,2.2747
81.713,2.2740
81.714,2.2733
81.719,2.2728
81.760,2.2722
81.760,2.2718
81.760,2.2715
81.760,2.2713
81.760,2.2710
81.760,2.2710
81.760,2.2709
81.760,2.2710
81.764,2.2711
81.769,2.2713
81.816,2.2715
81.816,2.2719
81.816,2.2722
81.816,2.2727
81.816,2.2732
81.816,2.2739
81.816,2.2745
81.816,2.2753
81.816,2.2761
81.819,2.2770
81.824,2.2779
81.869,2.2790
81.869,2.2800
81.869,2.2812
81.869,2.2824
81.869,2.2837
81.869,2.2851
81.869,2.2866
81.869,2.2880
81.870,2.2897
81.875,2.2912
81.916,2.2930
81.916,2.2947
81.916,2.2966
81.916,2.2985
81.916,2.3006
81.916,2.3026
81.916,2.3048
81.916,2.3070
81.919,2.3093
81.924,2.3117
81.969,2.3142
81.969,2.3166
81.969,2.3193
81.969,2.3219
81.969,2.3247
81.969,2.3275
81.969,2.3305
81.969,2.3334
81.969,2.3366
81.974,2.3397
82.016,2.3429
82.016,2.3462
82.016,2.3496
82.016,2.3530
82.016,2.3566
82.016,2.3602
82.016,2.3640
82.016,2.3677
82.019,2.3717
82.024,2.3756
82.068,2.3797
82.069,2.3838
82.069,2.3880
82.069,2.3923
82.069,2.3967
82.069,2.4012
82.069,2.4058
82.069,2.4104
82.069,2.4151
82.074,2.4199
82.116,2.4248
82.117,2.4297
82.117,2.4348
82.117,2.4399
82.117,2.4451
82.117,2.4503
82.117,2.4557
82.117,2.4612
82.119,2.4667
82.125,2.4723
82.168,2.4779
82.168,2.4836
82.168,2.4895
82.168,2.4954
82.168,2.5013
82.168,2.5073
82.168,2.5135
82.168,2.5196
82.170,2.5259
82.174,2.5321
82.216,2.5386
82.216,2.5449
82.216,2.5515
82.216,2.5580
82.216,2.5647
82.216,2.5713
82.216,2.5781
82.216,2.5848
82.219,2.5916
82.224,2.5984
82.269,2.6054
82.269,2.6124
82.269,2.6194
82.269,2.6265
82.269,2.6336
82.269,2.6407
82.269,2.6480
82.269,2.6551
82.269,2.6624
82.274,2.6697
82.321,2.6770
82.321,2.6843
82.321,2.6918
82.321,2.6991
82.321,2.7066
82.321,2.7140
82.321,2.7215
82.321,2.7290
82.321,2.7365
82.324,2.7440
82.329,2.7515
82.372,2.7590
82.373,2.7666
82.373,2.7741
82.373,2.7817
82.373,2.7891
82.373,2.7966
82.373,2.8041
82.373,2.8117
82.374,2.8191
82.379,2.8266
82.425,2.8340
82.425,2.8415
82.425,2.8489
82.425,2.8563
82.425,2.8636
82.425,2.8710
82.425,2.8782
82.425,2.8856
82.425,2.8927
82.429,2.9000
82.472,2.9070
82.472,2.9143
82.472,2.9212
82.472,2.9282
82.472,2.9352
82.473,2.9421
82.473,2.9489
82.473,2.9557
82.474,2.9624
82.479,2.9691
82.520,2.9757
82.521,2.9823
82.521,2.9887
82.521,2.9952
82.521,3.0015
82.521,3.0078
82.521,3.0139
82.521,3.0201
82.524,3.0260
82.529,3.0320
82.572,3.0378
82.573,3.0435
82.573,3.0492
82.573,3.0547
82.573,3.0602
82.573,3.0656
82.573,3.0709
82.573,3.0762
82.574,3.0813
82.579,3.0864
82.620,3.0914
82.620,3.0963
82.620,3.1010
82.620,3.1057
82.620,3.1103
82.620,3.1149
82.620,3.1192
82.620,3.1236
82.625,3.1278
82.629,3.1320
82.676,3.1361
82.676,3.1400
82.676,3.1439
82.676,3.1477
82.676,3.1514
82.676,3.1551
82.676,3.1586
82.676,3.1620
82.677,3.1654
82.679,3.1687
82.684,3.1719
82.728,3.1750
82.728,3.1780
82.729,3.1810
82.729,3.1838
82.729,3.1866
82.729,3.1893
82.729,3.1919
82.729,3.1945
82.729,3.1970
82.734,3.1993
82.776,3.2017
82.777,3.2039
82.777,3.2061
82.777,3.2082
82.777,3.2103
82.777,3.2122
82.777,3.2141
82.777,3.2160
82.779,3.2178
82.784,3.2195
82.828,3.2211
82.828,3.2227
82.828,3.2243
82.828,3.2257
82.828,3.2272
82.828,3.2286
82.828,3.2299
82.828,3.2312
82.829,3.2324
82.834,3.2336
82.876,3.2347
82.877,3.2358
82.877,3.2369
82.877,3.2379
82.877,3.2389
82.877,3.2398
82.877,3.2408
82.877,3.2416
82.879,3.2425
82.884,3.2433
82.928,3.2441
82.928,3.2448
82.928,3.2456
82.928,3.2463
82.928,3.2470
82.928,3.2477
82.928,3.2484
82.928,3.2490
82.929,3.2497
82.934,3.2503
82.976,3.2510
82.976,3.2516
82.977,3.2522
82.977,3.2528
82.977,3.2535
82.977,3.2541
82.977,3.2547
82.977,3.2553
82.980,3.2560
82.984,3.2566
83.028,3.2573
83.029,3.2580
83.029,3.2587
83.029,3.2594
83.029,3.2602
83.029,3.2609
83.029,3.2617
83.029,3.2625
83.030,3.2633
83.034,3.2641
83.076,3.2651
83.077,3.2659
83.077,3.2669
83.077,3.2679
83.077,3.2689
83.077,3.2700
83.077,3.2711
83.077,3.2722
83.079,3.2734
83.084,3.2746
83.132,3.2759
83.132,3.2772
83.132,3.2786
83.132,3.2800
83.132,3.2815
83.132,3.2829
83.132,3.2846
83.132,3.2862
83.132,3.2879
83.134,3.2896
83.139,3.2914
83.181,3.2932
83.181,3.2952
83.181,3.2971
83.181,3.2992
83.181,3.3013
83.181,3.3035
83.181,3.3057
83.181,3.3080
83.185,3.3103
83.189,3.3128
83.237,3.3153
83.237,3.3179
83.237,3.3205
83.237,3.3232
83.237,3.3260
83.237,3.3288
83.237,3.3317
83.237,3.3347
83.237,3.3377
83.239,3.3409
83.244,3.3440
83.288,3.3473
83.288,3.3506
83.288,3.3540
83.288,3.3574
83.288,3.3609
83.288,3.3645
83.288,3.3682
83.288,3.3718
83.290,3.3756
83.294,3.3793
83.336,3.3832
83.337,3.3871
83.337,3.3911
83.337,3.3950
83.337,3.3991
83.337,3.4031
83.337,3.4073
83.337,3.4113
83.339,3.4156
83.344,3.4197
83.389,3.4240
83.389,3.4282
83.389,3.4325
83.389,3.4368
83.389,3.4411
83.389,3.4454
83.389,3.4497
83.389,3.4540
83.390,3.4584
83.394,3.4627
83.437,3.4670
83.437,3.4713
83.437,3.4757
83.437,3.4800
83.437,3.4843
83.437,3.4885
83.437,3.4928
83.437,3.4971
83.439,3.5013
83.444,3.5055
83.488,3.5097
83.488,3.5138
83.488,3.5180
83.488,3.5221
83.488,3.5261
83.489,3.5302
83.489,3.5342
83.489,3.5381
83.489,3.5420
83.494,3.5459
83.541,3.5497
83.541,3.5535
83.541,3.5573
83.541,3.5609
83.541,3.5646
83.541,3.5682
83.541,3.5717
83.541,3.5752
83.541,3.5786
83.545,3.5820
83.549,3.5853
83.593,3.5885
83.593,3.5917
83.593,3.5948
83.593,3.5979
83.593,3.6008
83.593,3.6038
83.593,3.6066
83.593,3.6094
83.595,3.6121
83.599,3.6148
83.645,3.6173
83.645,3.6199
83.645,3.6223
83.645,3.6247
83.645,3.6270
83.645,3.6293
83.645,3.6314
83.645,3.6336
83.645,3.6356
83.649,3.6376
83.696,3.6395
83.697,3.6414
83.697,3.6431
83.697,3.6449
83.697,3.6465
83.697,3.6481
83.697,3.6496
83.697,3.6511
83.697,3.6524
83.700,3.6538
83.704,3.6550
83.752,3.6563
83.753,3.6574
83.753,3.6585
83.753,3.6596
83.753,3.6606
83.753,3.6615
83.753,3.6624
83.753,3.6632
83.753,3.6640
83.755,3.6646
83.759,3.6653
83.804,3.6659
83.804,3.6665
83.804,3.6670
83.804,3.6676
83.805,3.6680
83.805,3.6684
83.805,3.6687
83.805,3.6691
83.805,3.6693
83.809,3.6696
83.856,3.6698
83.857,3.6700
83.857,3.6702
83.857,3.6703
83.857,3.6704
83.857,3.6705
83.857,3.6705
83.857,3.6706
83.857,3.6706
83.859,3.6706
83.864,3.6705
83.908,3.6705
83.908,3.6704
83.908,3.6704
83.908,3.6703
83.909,3.6702
83.909,3.6701
83.909,3.6700
83.909,3.6699
83.910,3.6698
83.914,3.6696
83.956,3.6695
83.957,3.6694
83.957,3.6693
83.957,3.6692
83.957,3.6691
83.957,3.6690
83.957,3.6689
83.957,3.6688
83.959,3.6688
83.964,3.6687
84.009,3.6687
84.009,3.6686
84.009,3.6686
84.009,3.6686
84.009,3.6687
84.009,3.6687
84.009,3.6688
84.009,3.6689
84.009,3.6690
84.014,3.6691
84.056,3.6693
84.057,3.6695
84.057,3.6697
84.057,3.6700
84.057,3.6703
84.057,3.6705
84.057,3.6709
84.057,3.6712
84.059,3.6717
84.064,3.6721
84.113,3.6726
84.113,3.6730
84.113,3.6736
84.113,3.6741
84.113,3.6747
