elapsed_time_s,tracking_error_m
52.773,0.0057
52.774,0.0077
52.779,0.0057
52.824,0.0067
52.824,0.0050
52.824,0.0034
52.824,0.0023
52.824,0.0023
52.824,0.0032
52.825,0.0045
52.825,0.0059
52.825,0.0073
52.829,0.0060
52.872,0.0028
52.873,0.0022
52.873,0.0022
52.873,0.0027
52.873,0.0035
52.873,0.0044
52.873,0.0053
52.873,0.0061
52.874,0.0069
52.880,0.0062
52.920,0.0031
52.921,0.0036
52.921,0.0042
52.921,0.0047
52.921,0.0051
52.921,0.0055
52.921,0.0059
52.921,0.0062
52.924,0.0065
52.929,0.0062
52.972,0.0062
52.973,0.0063
52.973,0.0064
52.973,0.0064
52.973,0.0064
52.973,0.0064
52.973,0.0063
52.973,0.0062
52.974,0.0060
52.979,0.0061
53.020,0.0087
53.020,0.0085
53.020,0.0081
53.020,0.0078
53.020,0.0074
53.020,0.0069
53.020,0.0065
53.020,0.0060
53.025,0.0054
53.029,0.0059
53.072,0.0104
53.072,0.0098
53.072,0.0091
53.073,0.0085
53.073,0.0078
53.073,0.0071
53.073,0.0063
53.073,0.0056
53.074,0.0049
53.079,0.0055
53.125,0.0110
53.125,0.0102
53.125,0.0093
53.125,0.0085
53.125,0.0076
53.125,0.0068
53.125,0.0059
53.125,0.0051
53.125,0.0042
53.129,0.0050
53.173,0.0106
53.173,0.0097
53.173,0.0088
53.173,0.0079
53.173,0.0070
53.173,0.0061
53.173,0.0053
53.173,0.0044
53.174,0.0036
53.179,0.0043
53.220,0.0092
53.221,0.0083
53.221,0.0075
53.221,0.0067
53.221,0.0059
53.221,0.0052
53.221,0.0044
53.221,0.0037
53.224,0.0030
53.229,0.0036
53.272,0.0071
53.272,0.0064
53.272,0.0058
53.273,0.0051
53.273,0.0045
53.273,0.0040
53.273,0.0035
53.273,0.0030
53.274,0.0025
53.279,0.0028
53.320,0.0045
53.320,0.0041
53.320,0.0037
53.320,0.0034
53.320,0.0030
53.320,0.0028
53.320,0.0025
53.321,0.0023
53.324,0.0022
53.329,0.0022
53.372,0.0020
53.373,0.0019
53.373,0.0018
53.373,0.0018
53.373,0.0018
53.373,0.0018
53.373,0.0018
53.373,0.0018
53.374,0.0019
53.379,0.0018
53.421,0.0021
53.421,0.0020
53.421,0.0018
53.421,0.0017
53.421,0.0016
53.421,0.0015
53.421,0.0015
53.421,0.0015
53.425,0.0017
53.429,0.0015
53.472,0.0045
53.472,0.0040
53.472,0.0035
53.473,0.0030
53.473,0.0025
53.473,0.0020
53.473,0.0016
53.473,0.0014
53.475,0.0015
53.479,0.0014
53.521,0.0073
53.521,0.0065
53.521,0.0056
53.521,0.0048
53.521,0.0039
53.521,0.0030
53.521,0.0021
53.521,0.0015
53.525,0.0014
53.529,0.0015
53.573,0.0103
53.573,0.0091
53.573,0.0079
53.573,0.0067
53.573,0.0055
53.573,0.0042
53.573,0.0029
53.573,0.0017
53.574,0.0012
53.579,0.0018
53.621,0.0137
53.621,0.0121
53.621,0.0105
53.621,0.0089
53.621,0.0073
53.621,0.0056
53.621,0.0039
53.621,0.0022
53.624,0.0011
53.629,0.0023
53.673,0.0174
53.673,0.0155
53.673,0.0134
53.673,0.0114
53.673,0.0092
53.673,0.0071
53.673,0.0049
53.673,0.0028
53.675,0.0011
53.679,0.0029
53.720,0.0216
53.721,0.0192
53.721,0.0167
53.721,0.0141
53.721,0.0115
53.721,0.0088
53.721,0.0061
53.721,0.0034
53.724,0.0010
53.729,0.0035
53.773,0.0263
53.773,0.0233
53.773,0.0203
53.773,0.0171
53.773,0.0140
53.773,0.0107
53.773,0.0075
53.773,0.0042
53.774,0.0010
53.780,0.0043
53.824,0.0314
53.824,0.0278
53.824,0.0242
53.824,0.0204
53.824,0.0166
53.824,0.0128
53.824,0.0089
53.824,0.0049
53.824,0.0011
53.829,0.0051
53.877,0.0370
53.877,0.0327
53.877,0.0284
53.877,0.0240
53.877,0.0195
53.877,0.0150
53.877,0.0104
53.877,0.0057
53.877,0.0011
53.880,0.0059
53.884,0.0012
53.929,0.0493
53.929,0.0442
53.929,0.0391
53.929,0.0339
53.929,0.0286
53.929,0.0233
53.929,0.0179
53.929,0.0124
53.929,0.0068
53.934,0.0012
53.977,0.0436
53.977,0.0377
53.977,0.0318
53.977,0.0258
53.977,0.0198
53.977,0.0137
53.977,0.0075
53.977,0.0012
53.979,0.0076
53.984,0.0012
54.028,0.0639
54.029,0.0573
54.029,0.0506
54.029,0.0438
54.029,0.0369
54.029,0.0299
54.029,0.0228
54.029,0.0156
54.029,0.0085
54.034,0.0013
54.076,0.0553
54.077,0.0478
54.077,0.0402
54.077,0.0326
54.077,0.0249
54.077,0.0171
54.077,0.0092
54.077,0.0012
54.079,0.0093
54.084,0.0012
54.133,0.0793
54.133,0.0709
54.133,0.0625
54.133,0.0540
54.133,0.0454
54.133,0.0367
54.133,0.0280
54.133,0.0190
54.133,0.0101
54.134,0.0010
54.139,0.0103
54.180,0.0779
54.181,0.0686
54.181,0.0592
54.181,0.0497
54.181,0.0401
54.181,0.0304
54.181,0.0207
54.181,0.0109
54.184,0.0009
54.189,0.0110
54.232,0.0847
54.233,0.0745
54.233,0.0642
54.233,0.0539
54.233,0.0434
54.233,0.0329
54.233,0.0223
54.233,0.0116
54.234,0.0008
54.239,0.0117
54.280,0.0913
54.281,0.0802
54.281,0.0691
54.281,0.0579
54.281,0.0466
54.281,0.0351
54.281,0.0237
54.281,0.0122
54.285,0.0005
54.289,0.0123
54.333,0.0975
54.333,0.0857
54.333,0.0738
54.333,0.0616
54.333,0.0495
54.333,0.0373
54.333,0.0251
54.333,0.0127
54.334,0.0004
54.339,0.0128
54.381,0.1035
54.381,0.0908
54.381,0.0781
54.381,0.0653
54.381,0.0524
54.381,0.0394
54.381,0.0263
54.381,0.0132
54.384,0.0004
54.389,0.0133
54.432,0.1092
54.433,0.0957
54.433,0.0822
54.433,0.0687
54.433,0.0549
54.433,0.0413
54.433,0.0275
54.433,0.0135
54.435,0.0007
54.439,0.0136
54.485,0.1144
54.485,0.1002
54.485,0.0860
54.485,0.0717
54.485,0.0573
54.485,0.0430
54.485,0.0285
54.485,0.0140
54.485,0.0010
54.489,0.0140
54.533,0.1192
54.533,0.1045
54.533,0.0896
54.533,0.0747
54.533,0.0597
54.533,0.0446
54.533,0.0295
54.533,0.0143
54.535,0.0014
54.539,0.0143
54.585,0.1238
54.585,0.1083
54.585,0.0928
54.585,0.0772
54.585,0.0617
54.585,0.0460
54.585,0.0302
54.585,0.0145
54.585,0.0019
54.589,0.0145
54.632,0.1279
54.632,0.1119
54.633,0.0957
54.633,0.0797
54.633,0.0635
54.633,0.0472
54.633,0.0310
54.633,0.0147
54.634,0.0022
54.639,0.0146
54.680,0.1317
54.681,0.1152
54.681,0.0985
54.681,0.0819
54.681,0.0651
54.681,0.0484
54.681,0.0316
54.681,0.0147
54.684,0.0026
54.689,0.0148
54.736,0.1353
54.736,0.1182
54.736,0.1011
54.736,0.0839
54.736,0.0666
54.736,0.0494
54.736,0.0322
54.736,0.0148
54.737,0.0032
54.740,0.0148
54.745,0.0033
54.793,0.1567
54.793,0.1392
54.793,0.1216
54.793,0.1039
54.793,0.0861
54.793,0.0683
54.793,0.0505
54.793,0.0327
54.793,0.0148
54.795,0.0036
54.799,0.0147
54.844,0.1419
54.845,0.1237
54.845,0.1056
54.845,0.0875
54.845,0.0694
54.845,0.0513
54.845,0.0329
54.845,0.0147
54.845,0.0041
54.849,0.0148
54.892,0.1444
54.893,0.1258
54.893,0.1075
54.893,0.0889
54.893,0.0704
54.893,0.0518
54.893,0.0332
54.893,0.0147
54.894,0.0045
54.899,0.0146
54.944,0.1465
54.945,0.1278
54.945,0.1090
54.945,0.0901
54.945,0.0713
54.945,0.0524
54.945,0.0335
54.945,0.0146
54.945,0.0049
54.949,0.0145
54.996,0.1484
54.996,0.1293
54.996,0.1102
54.996,0.0911
54.996,0.0719
54.996,0.0527
54.996,0.0336
54.996,0.0143
54.996,0.0052
54.999,0.0144
55.004,0.0054
55.049,0.1695
55.049,0.1503
55.049,0.1308
55.049,0.1114
55.049,0.0920
55.049,0.0725
55.049,0.0531
55.049,0.0337
55.049,0.0141
55.054,0.0056
55.100,0.1708
55.100,0.1512
55.100,0.1316
55.100,0.1121
55.100,0.0925
55.100,0.0728
55.100,0.0531
55.100,0.0336
55.101,0.0139
55.105,0.0061
55.109,0.0138
55.152,0.1520
55.153,0.1322
55.153,0.1127
55.153,0.0928
55.153,0.0730
55.153,0.0532
55.153,0.0335
55.153,0.0136
55.154,0.0063
55.159,0.0136
55.200,0.1525
55.201,0.1326
55.201,0.1128
55.201,0.0929
55.201,0.0731
55.201,0.0532
55.201,0.0333
55.201,0.0133
55.204,0.0066
55.209,0.0134
55.252,0.1528
55.252,0.1329
55.253,0.1129
55.253,0.0929
55.253,0.0729
55.253,0.0530
55.253,0.0330
55.253,0.0131
55.254,0.0069
55.259,0.0131
55.300,0.1528
55.301,0.1327
55.301,0.1128
55.301,0.0928
55.301,0.0728
55.301,0.0527
55.301,0.0327
55.301,0.0128
55.304,0.0072
55.309,0.0128
55.352,0.1527
55.352,0.1326
55.352,0.1127
55.353,0.0926
55.353,0.0725
55.353,0.0526
55.353,0.0325
55.353,0.0126
55.354,0.0074
55.359,0.0124
55.400,0.1524
55.400,0.1321
55.400,0.1122
55.400,0.0923
55.400,0.0723
55.400,0.0522
55.400,0.0323
55.400,0.0122
55.405,0.0079
55.409,0.0122
55.452,0.1522
55.452,0.1320
55.452,0.1120
55.452,0.0920
55.452,0.0719
55.452,0.0520
55.452,0.0320
55.452,0.0120
55.454,0.0081
55.459,0.0120
55.501,0.1519
55.501,0.1319
55.501,0.1118
55.501,0.0919
55.501,0.0718
55.501,0.0519
55.501,0.0318
55.501,0.0117
55.505,0.0084
55.509,0.0120
55.553,0.1516
55.553,0.1315
55.553,0.1115
55.553,0.0915
55.553,0.0714
55.553,0.0516
55.553,0.0317
55.553,0.0116
55.554,0.0087
55.559,0.0117
55.604,0.1513
55.605,0.1313
55.605,0.1113
55.605,0.0913
55.605,0.0714
55.605,0.0515
55.605,0.0315
55.605,0.0116
55.605,0.0088
55.609,0.0116
55.652,0.1508
55.652,0.1309
55.652,0.1110
55.652,0.0910
55.652,0.0711
55.652,0.0511
55.653,0.0312
55.653,0.0114
55.654,0.0090
55.659,0.0114
55.700,0.1501
55.700,0.1302
55.700,0.1102
55.700,0.0905
55.700,0.0706
55.700,0.0508
55.700,0.0309
55.700,0.0111
55.704,0.0092
55.709,0.0112
55.752,0.1492
55.752,0.1295
55.752,0.1096
55.752,0.0898
55.752,0.0699
55.752,0.0501
55.752,0.0304
55.752,0.0109
55.754,0.0094
55.759,0.0108
55.800,0.1479
55.800,0.1281
55.800,0.1082
55.800,0.0888
55.800,0.0691
55.800,0.0494
55.800,0.0299
55.800,0.0104
55.804,0.0095
55.809,0.0104
55.852,0.1460
55.853,0.1265
55.853,0.1070
55.853,0.0875
55.853,0.0681
55.853,0.0486
55.853,0.0293
55.853,0.0099
55.854,0.0097
55.859,0.0099
55.900,0.1438
55.901,0.1245
55.901,0.1053
55.901,0.0861
55.901,0.0668
55.901,0.0476
55.901,0.0285
55.901,0.0093
55.905,0.0098
55.910,0.0093
55.956,0.1410
55.956,0.1220
55.956,0.1031
55.956,0.0841
55.956,0.0652
55.956,0.0463
55.956,0.0275
55.956,0.0087
55.956,0.0099
55.959,0.0088
55.964,0.0100
56.009,0.1558
56.009,0.1373
56.009,0.1187
56.009,0.1002
56.009,0.0816
56.009,0.0633
56.009,0.0448
56.009,0.0266
56.009,0.0082
56.014,0.0101
56.056,0.1161
56.057,0.0980
56.057,0.0798
56.057,0.0617
56.057,0.0437
56.057,0.0257
56.057,0.0077
56.057,0.0101
56.059,0.0077
56.064,0.0102
56.108,0.1474
56.108,0.1297
56.108,0.1120
56.108,0.0944
56.108,0.0769
56.108,0.0594
56.108,0.0419
56.108,0.0246
56.109,0.0074
56.114,0.0102
56.156,0.1092
56.156,0.0921
56.156,0.0749
56.156,0.0577
56.156,0.0407
56.156,0.0238
56.156,0.0071
56.156,0.0102
56.159,0.0071
56.164,0.0103
56.208,0.1380
56.209,0.1214
56.209,0.1048
56.209,0.0882
56.209,0.0717
56.209,0.0554
56.209,0.0390
56.209,0.0228
56.209,0.0070
56.214,0.0103
56.256,0.1019
56.256,0.0859
56.256,0.0699
56.257,0.0539
56.257,0.0380
56.257,0.0223
56.257,0.0072
56.257,0.0103
56.260,0.0072
56.264,0.0104
56.308,0.1289
56.309,0.1133
56.309,0.0978
56.309,0.0826
56.309,0.0672
56.309,0.0519
56.309,0.0367
56.309,0.0218
56.310,0.0076
56.314,0.0103
56.357,0.0955
56.357,0.0805
56.357,0.0657
56.357,0.0508
56.357,0.0361
56.357,0.0216
56.357,0.0082
56.357,0.0102
56.359,0.0083
56.364,0.0102
56.412,0.1215
56.412,0.1071
56.412,0.0926
56.412,0.0782
56.412,0.0638
56.412,0.0496
56.412,0.0354
56.412,0.0214
56.412,0.0090
56.414,0.0101
56.419,0.0092
56.465,0.1048
56.465,0.0907
56.465,0.0768
56.465,0.0628
56.465,0.0491
56.465,0.0354
56.465,0.0219
56.465,0.0098
56.465,0.0100
56.469,0.0100
56.517,0.1034
56.517,0.0897
56.517,0.0761
56.517,0.0624
56.517,0.0489
56.517,0.0355
56.517,0.0223
56.517,0.0107
56.517,0.0098
56.520,0.0108
56.524,0.0097
56.569,0.1161
56.569,0.1027
56.569,0.0893
56.569,0.0759
56.569,0.0625
56.569,0.0493
56.569,0.0361
56.569,0.0232
56.570,0.0116
56.574,0.0096
56.616,0.0896
56.616,0.0763
56.616,0.0630
56.616,0.0498
56.616,0.0367
56.616,0.0239
56.616,0.0123
56.616,0.0094
56.619,0.0124
56.624,0.0093
56.668,0.1174
56.668,0.1041
56.668,0.0907
56.669,0.0774
56.669,0.0641
56.669,0.0509
56.669,0.0378
56.669,0.0249
56.670,0.0131
56.674,0.0091
56.716,0.0919
56.717,0.0785
56.717,0.0651
56.717,0.0519
56.717,0.0387
56.717,0.0257
56.717,0.0136
56.717,0.0089
56.719,0.0138
56.724,0.0088
56.772,0.1213
56.772,0.1078
56.772,0.0941
56.773,0.0806
56.773,0.0670
56.773,0.0535
56.773,0.0400
56.773,0.0267
56.773,0.0143
56.774,0.0085
56.779,0.0144
56.821,0.1100
56.821,0.0962
56.821,0.0823
56.821,0.0687
56.821,0.0549
56.821,0.0411
56.821,0.0275
56.821,0.0146
56.825,0.0082
56.829,0.0147
56.876,0.1123
56.876,0.0984
56.877,0.0844
56.877,0.0703
56.877,0.0562
56.877,0.0421
56.877,0.0282
56.877,0.0149
56.877,0.0078
56.879,0.0150
56.884,0.0077
56.929,0.1297
56.929,0.1153
56.929,0.1009
56.929,0.0864
56.929,0.0720
56.929,0.0575
56.929,0.0432
56.929,0.0289
56.930,0.0152
56.934,0.0073
56.976,0.1023
56.976,0.0877
56.976,0.0731
56.976,0.0585
56.976,0.0438
56.976,0.0292
56.976,0.0152
56.976,0.0070
56.979,0.0152
56.984,0.0070
57.029,0.1342
57.029,0.1193
57.029,0.1044
57.029,0.0894
57.029,0.0744
57.029,0.0595
57.029,0.0445
57.029,0.0296
57.029,0.0150
57.034,0.0066
57.076,0.1053
57.076,0.0902
57.076,0.0751
57.076,0.0599
57.076,0.0448
57.076,0.0298
57.077,0.0151
57.077,0.0063
57.079,0.0150
57.084,0.0062
57.133,0.1375
57.133,0.1221
57.133,0.1067
57.133,0.0913
57.133,0.0760
57.133,0.0604
57.133,0.0450
57.133,0.0297
57.133,0.0147
57.134,0.0059
57.139,0.0147
57.185,0.1228
57.185,0.1073
57.185,0.0918
57.185,0.0762
57.185,0.0606
57.185,0.0451
57.185,0.0296
57.185,0.0144
57.185,0.0055
57.189,0.0143
57.237,0.1229
57.237,0.1073
57.237,0.0916
57.237,0.0761
57.237,0.0603
57.237,0.0447
57.237,0.0292
57.237,0.0139
57.237,0.0053
57.239,0.0138
57.244,0.0052
57.292,0.1383
57.293,0.1226
57.293,0.1069
57.293,0.0912
57.293,0.0756
57.293,0.0598
57.293,0.0442
57.293,0.0287
57.293,0.0131
57.295,0.0051
57.299,0.0132
57.340,0.1218
57.341,0.1061
57.341,0.0904
57.341,0.0747
57.341,0.0591
57.341,0.0435
57.341,0.0280
57.341,0.0127
57.345,0.0050
57.349,0.0125
57.397,0.1202
57.397,0.1047
57.397,0.0892
57.397,0.0736
57.397,0.0581
57.397,0.0427
57.397,0.0272
57.397,0.0120
57.397,0.0048
57.399,0.0118
57.404,0.0048
57.448,0.1331
57.448,0.1178
57.448,0.1025
57.448,0.0871
57.448,0.0719
57.449,0.0566
57.449,0.0413
57.449,0.0261
57.449,0.0111
57.455,0.0049
57.496,0.1007
57.496,0.0855
57.496,0.0704
57.496,0.0554
57.496,0.0404
57.496,0.0253
57.496,0.0105
57.496,0.0051
57.499,0.0103
57.504,0.0049
57.548,0.1273
57.549,0.1124
57.549,0.0977
57.549,0.0829
57.549,0.0682
57.549,0.0535
57.549,0.0389
57.549,0.0243
57.549,0.0097
57.554,0.0050
57.597,0.0953
57.597,0.0808
57.597,0.0663
57.597,0.0519
57.597,0.0376
57.597,0.0233
57.597,0.0091
57.597,0.0053
57.599,0.0089
57.604,0.0053
57.653,0.1194
57.653,0.1054
57.653,0.0914
57.653,0.0774
57.653,0.0635
57.653,0.0497
57.653,0.0359
57.653,0.0220
57.653,0.0084
57.654,0.0055
57.659,0.0083
57.700,0.1016
57.701,0.0881
57.701,0.0745
57.701,0.0611
57.701,0.0477
57.701,0.0344
57.701,0.0210
57.701,0.0078
57.704,0.0056
57.709,0.0078
57.757,0.0977
57.757,0.0846
57.757,0.0716
57.757,0.0586
57.757,0.0457
57.757,0.0329
57.757,0.0201
57.757,0.0075
57.757,0.0058
57.759,0.0074
57.764,0.0059
57.813,0.1053
57.813,0.0928
57.813,0.0804
57.813,0.0680
57.813,0.0557
57.813,0.0434
57.813,0.0312
57.813,0.0191
57.813,0.0072
57.815,0.0061
57.819,0.0072
57.860,0.0889
57.861,0.0770
57.861,0.0651
57.861,0.0533
57.861,0.0416
57.861,0.0298
57.861,0.0183
57.861,0.0072
57.864,0.0062
57.869,0.0072
57.912,0.0852
57.913,0.0737
57.913,0.0624
57.913,0.0511
57.913,0.0399
57.913,0.0287
57.913,0.0176
57.913,0.0072
57.915,0.0064
57.919,0.0073
57.960,0.0818
57.960,0.0708
57.960,0.0599
57.960,0.0491
57.960,0.0384
57.960,0.0277
57.960,0.0172
57.960,0.0074
57.964,0.0064
57.969,0.0075
58.012,0.0788
58.012,0.0683
58.013,0.0579
58.013,0.0475
58.013,0.0372
58.013,0.0269
58.013,0.0170
58.013,0.0077
58.014,0.0065
58.019,0.0078
58.060,0.0763
58.061,0.0662
58.061,0.0562
58.061,0.0462
58.061,0.0363
58.061,0.0265
58.061,0.0169
58.061,0.0081
58.065,0.0066
58.069,0.0082
58.112,0.0745
58.113,0.0647
58.113,0.0550
58.113,0.0453
58.113,0.0358
58.113,0.0263
58.113,0.0170
58.113,0.0086
58.114,0.0066
58.119,0.0087
58.160,0.0734
58.160,0.0639
58.161,0.0544
58.161,0.0450
58.161,0.0357
58.161,0.0264
58.161,0.0173
58.161,0.0091
58.165,0.0066
58.169,0.0092
58.212,0.0732
58.212,0.0638
58.212,0.0544
58.212,0.0452
58.212,0.0360
58.212,0.0268
58.212,0.0179
58.212,0.0096
58.214,0.0066
58.219,0.0097
58.260,0.0736
58.261,0.0644
58.261,0.0551
58.261,0.0458
58.261,0.0366
58.261,0.0274
58.261,0.0185
58.261,0.0102
58.264,0.0065
58.269,0.0103
58.313,0.0750
58.313,0.0657
58.313,0.0563
58.313,0.0469
58.313,0.0376
58.313,0.0284
58.313,0.0192
58.313,0.0107
58.314,0.0064
58.319,0.0109
58.365,0.0771
58.365,0.0676
58.365,0.0581
58.365,0.0485
58.365,0.0390
58.365,0.0295
58.365,0.0202
58.365,0.0114
58.365,0.0062
58.369,0.0114
58.412,0.0798
58.412,0.0701
58.412,0.0603
58.412,0.0504
58.412,0.0406
58.412,0.0308
58.412,0.0211
58.412,0.0119
58.414,0.0061
58.419,0.0120
58.460,0.0831
58.460,0.0730
58.460,0.0629
58.460,0.0526
58.461,0.0425
58.461,0.0322
58.461,0.0221
58.461,0.0124
58.464,0.0059
58.469,0.0125
58.513,0.0868
58.513,0.0762
58.513,0.0657
58.513,0.0550
58.513,0.0444
58.513,0.0338
58.513,0.0231
58.513,0.0130
58.514,0.0057
58.519,0.0131
58.564,0.0909
58.565,0.0799
58.565,0.0689
58.565,0.0577
58.565,0.0466
58.565,0.0354
58.565,0.0243
58.565,0.0135
58.565,0.0054
58.569,0.0136
58.612,0.0954
58.613,0.0838
58.613,0.0722
58.613,0.0605
58.613,0.0488
58.613,0.0371
58.613,0.0254
58.613,0.0140
58.614,0.0052
58.619,0.0141
58.660,0.1000
58.660,0.0878
58.660,0.0757
58.661,0.0635
58.661,0.0512
58.661,0.0389
58.661,0.0266
58.661,0.0144
58.665,0.0050
58.669,0.0145
58.712,0.1049
58.712,0.0923
58.712,0.0794
58.712,0.0666
58.712,0.0537
58.713,0.0408
58.713,0.0277
58.713,0.0150
58.714,0.0047
58.720,0.0149
58.765,0.1099
58.765,0.0964
58.765,0.0831
58.765,0.0696
58.765,0.0560
58.765,0.0425
58.765,0.0289
58.765,0.0153
58.765,0.0045
58.769,0.0154
58.813,0.1148
58.813,0.1008
58.813,0.0866
58.813,0.0725
58.813,0.0583
58.813,0.0441
58.813,0.0298
58.813,0.0157
58.814,0.0042
58.819,0.0157
58.860,0.1197
58.860,0.1051
58.860,0.0903
58.860,0.0755
58.860,0.0607
58.860,0.0458
58.860,0.0308
58.860,0.0161
58.864,0.0040
58.869,0.0162
58.912,0.1245
58.912,0.1092
58.912,0.0937
58.912,0.0784
58.912,0.0629
58.912,0.0474
58.912,0.0318
58.912,0.0164
58.915,0.0037
58.919,0.0165
58.960,0.1290
58.961,0.1130
58.961,0.0970
58.961,0.0810
58.961,0.0649
58.961,0.0487
58.961,0.0326
58.961,0.0165
58.965,0.0035
58.969,0.0165
59.012,0.1333
59.012,0.1167
59.013,0.1002
59.013,0.0835
59.013,0.0668
59.013,0.0501
59.013,0.0333
59.013,0.0165
59.014,0.0034
59.019,0.0166
59.060,0.1372
59.061,0.1201
59.061,0.1029
59.061,0.0857
59.061,0.0686
59.061,0.0513
59.061,0.0340
59.061,0.0167
59.065,0.0033
59.069,0.0167
59.112,0.1410
59.112,0.1233
59.112,0.1057
59.112,0.0879
59.112,0.0702
59.113,0.0524
59.113,0.0346
59.113,0.0168
59.114,0.0033
59.119,0.0167
59.160,0.1442
59.160,0.1260
59.160,0.1079
59.160,0.0897
59.160,0.0715
59.160,0.0532
59.160,0.0349
59.160,0.0167
59.164,0.0034
59.169,0.0166
59.216,0.1469
59.216,0.1284
59.216,0.1098
59.216,0.0912
59.216,0.0726
59.216,0.0539
59.216,0.0352
59.216,0.0165
59.216,0.0036
59.219,0.0164
59.224,0.0038
59.273,0.1684
59.273,0.1495
59.273,0.1305
59.273,0.1116
59.273,0.0925
59.273,0.0735
59.273,0.0544
59.273,0.0353
59.273,0.0162
59.274,0.0040
59.279,0.0162
59.324,0.1514
59.324,0.1321
59.324,0.1128
59.324,0.0935
59.325,0.0742
59.325,0.0548
59.325,0.0352
59.325,0.0161
59.325,0.0042
59.329,0.0160
59.376,0.1527
59.377,0.1332
59.377,0.1137
59.377,0.0941
59.377,0.0746
59.377,0.0550
59.377,0.0353
59.377,0.0157
59.377,0.0045
59.379,0.0157
59.384,0.0047
59.428,0.1735
59.428,0.1538
59.428,0.1341
59.428,0.1144
59.428,0.0946
59.428,0.0745
59.428,0.0550
59.429,0.0353
59.429,0.0153
59.435,0.0051
59.476,0.1344
59.476,0.1145
59.476,0.0946
59.476,0.0748
59.476,0.0549
59.476,0.0350
59.476,0.0151
59.476,0.0054
59.479,0.0150
59.484,0.0056
59.528,0.1744
59.529,0.1545
59.529,0.1345
59.529,0.1145
59.529,0.0944
59.529,0.0744
59.529,0.0544
59.529,0.0345
59.529,0.0146
59.534,0.0060
59.580,0.1742
59.580,0.1543
59.580,0.1342
59.580,0.1142
59.580,0.0941
59.580,0.0741
59.580,0.0541
59.580,0.0341
59.580,0.0141
59.584,0.0064
59.589,0.0140
59.632,0.1538
59.632,0.1338
59.632,0.1138
59.633,0.0938
59.633,0.0737
59.633,0.0537
59.633,0.0337
59.633,0.0138
59.634,0.0067
59.639,0.0137
59.680,0.1533
59.680,0.1333
59.681,0.1132
59.681,0.0931
59.681,0.0731
59.681,0.0531
59.681,0.0331
59.681,0.0132
59.685,0.0074
59.689,0.0132
59.732,0.1524
59.732,0.1324
59.732,0.1125
59.732,0.0925
59.733,0.0726
59.733,0.0526
59.733,0.0326
59.733,0.0128
59.734,0.0075
59.739,0.0128
59.780,0.1516
59.781,0.1317
59.781,0.1117
59.781,0.0919
59.781,0.0720
59.781,0.0521
59.781,0.0321
59.781,0.0125
59.784,0.0078
59.789,0.0125
59.836,0.1508
59.836,0.1309
59.836,0.1113
59.836,0.0915
59.836,0.0715
59.837,0.0517
59.837,0.0319
59.837,0.0123
59.837,0.0080
59.839,0.0123
59.844,0.0080
59.893,0.1701
59.893,0.1503
59.893,0.1305
59.893,0.1107
59.893,0.0910
59.893,0.0711
59.893,0.0513
59.893,0.0316
59.893,0.0119
59.895,0.0083
59.899,0.0118
59.945,0.1497
59.945,0.1300
59.945,0.1103
59.945,0.0904
59.945,0.0708
59.945,0.0511
59.945,0.0314
59.945,0.0117
59.945,0.0085
59.949,0.0116
59.996,0.1496
59.996,0.1298
59.996,0.1102
59.996,0.0904
59.997,0.0707
59.997,0.0508
59.997,0.0314
59.997,0.0118
59.997,0.0085
60.000,0.0116
